RegionID,RegionName,City,State,Metro,CountyName,SizeRank,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06
81413,53594,Waterloo,WI,Watertown,Jefferson,10195,,,,,,89000,,,,,,,,,,,103000,,,220000,,,,,,102000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274900,,,,,148500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90279,74073,Sperry,OK,Tulsa,Tulsa,10196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67034,21776,New Windsor,MD,Baltimore,Carroll,10197,,,,,,,,,,,,,,,,,,,,,,,,,,,140000,,,,,,133500,,,,,,132300,,,,,,,,,,,,,,,,,,,,,,,,,,220000,,,,,,,,,,152000,,,,,,,,,,,,199000,,,,207000,,,185000,,,,,283500,,,,,262000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74142,37061,Erin,TN,,Houston,10198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62750,,59326.9231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89550,,
74428,37705,Andersonville,TN,Knoxville,Anderson,10199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92000,,,,,,,,,191000,,,150000,,,,,,,,,
80912,52247,Kalona,IA,Iowa City,Washington,10200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155000,,,,,,,,,,,,
58827,2635,Barnstable,MA,Cape Cod,Barnstable,10201,,,,115000,,,,,,,,,,,,,,,,,,,,,,170000,155294.1176,146250,,166923.0769,163529.4118,,,,,,,,160000,,,235000,273235.2941,,,,,,,,,,,,186400,,,,,,,,,289170,,242500.7692,,,,,,,,349000,,,325000,,,,,,,,,,,355000,,,,,,,,,,,,,,,,,,,,,469900,,,,,,,420000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82819,56364,Pierz,MN,,Morrison,10202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125900,,,,103000,,,,,,,,,,120000,,,,,,,,,,,102000,,,,,,,,,,,,,120600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84472,60420,Dwight,IL,Pontiac,Livingston,10203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126000,,,,,,,,,,,,90000,,,,,,,,,,,,105000,,,,,,,,,,,,84000,,,,,,,,,,,,,,,,,
82697,56215,Benson,MN,,Swift,10204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58583,2030,Town of Dover,MA,Boston,Norfolk,10205,,405000,,,520000,,,,,,,,,499000,,540153.8462,518676.4706,,,,,,,,,686000,,519846.1538,,473846.1538,,455769.2308,450000,,,,460000,,460000,547647.0588,,705153.8462,,,,,,625000,,,750000,,961538.4615,,,,,,,,,,695000,,787307.6923,,,,,,,,,840000,,1093846.154,,,,,,,,,,,749000,,988230.7692,,,,,,,,682400,,807476.9231,825014.7059,,,,,,,,1035000,,,920000,1047647.059,1068450,,,,,,,,,,,,,,,,,,,,,,830000,,1083846.154,,,,,,,,,,,1047000,898764.7059,,,,,,,,,,,,,,,,885000,,,,,,2148250,,,,,,,,,,,,,,,,,,,,,,,,972500,,,,,,,,,,,,755000,,,,,,,,,,,,857000,,,,,,,,,,,,,,,,,,,,,,,,
90053,73527,Cache,OK,Lawton,Comanche,10206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58622,2108,Boston,MA,Boston,Suffolk,10207,,,,319000,,,,,,,,159750,,,,,,163500,,,,,,500000,,376153.8462,,,303000,,,,,,,,,,320000,,,275000,,,,,,,,,430000,,,,,,,,,,,,315000,,,,,,,,,,,,,,279500,,,,,,,,,,,,,,,,,,,,,,,507000,445823.5294,,,,,600000,,,,,,,349000,,,,,,,,,,,,,,,,,,,,,642000,,,490000,,,,,,,,,,,,,,,,,,,,,,665000,,,,603000,,,,,485000,,,,1385000,,,,,,,,,,,,,,,,,,,,,,,1887500,,819423.0769,,,,,,,,,,1575000,,,,,,,,,,,1399000,,,,,,,,,,,,,,,,,,,,,,,,,
93411,80466,Nederland,CO,Boulder,Boulder,10208,,,151000,,,,,,,,,,,,160000,,171538.4615,,156538.4615,,,,,,,,165000,,,,195000,,,,,,215000,,199615.3846,207647.0588,203025,,,,,,,,,,340000,,,,,,,,,,,,,345000,303823.5294,,,299000,,,,,,,339100,,,,,,,,,,,,,,,275650,,,,,,,,,297500,,391730.7692,,260384.6154,249264.7059,256375,,,,,,,,310000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391500,,397269.2308,,351692.3077,,,,,,,,
99509,98024,Fall City,WA,Seattle,King,10209,,,,,,,170000,,,,,,,,,,,,,,,,,,,,,,327000,,,,,,,,,,390000,,,,,,,,,,,,335000,,,,,250000,,,,,,,,,315000,,,,,,,,,255000,,243076.9231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365000,382647.0588,,,,,,,,,475000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100068,99025,Newman Lake,WA,Spokane,Spokane,10210,,,,,,,,,,,,,,,,,,89225,,,,,,,,,115000,,,,,,,,,,,,,112000,,,,,,,,,,,,,106000,,,,,,,,127500,,,,,,,,,,,,,125000,,,,131000,,,,,,,,115500,,,215000,,,,,,,,,137620,133078.8235,132206.5,125753.95,,,,,,134900,136723.5294,140035,148000,148025,,187888,,,,200280,,,,,199500,202900,,,,,,,,,,,274000,,,,,195160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315000,,,,,,,,,,,,
73071,34269,Arcadia,FL,Arcadia,De Soto,10211,,,,,,,,,,,,,,,,,,,,,,,67900,,94053.8462,115429.4118,,,68592.3077,,,,87000,,,56500,64382.3529,,,,,,,,,,,120000,,,,,,,,77900,67370.5882,69635,79315,80650,,,90900,,,90900,,,,59000,,,92900,87664.7059,84235,,,,,,,,,92900,92076.4706,103460,,,,75500,,,113846.1538,112058.8235,117250,145550,,162769.2308,,,,,,175000,,166538.4615,,191692.3077,218823.5294,,218923.0769,,176538.4615,188529.4118,,,,,,248500,,,,,,,,,,,,,,,,,,,,,,,,,,145000,,,,,,,,,,,,,,,,,,,,,,77500,,,,,,,,,,,,88500,,,,,,,,,,,,,,,,,,,,,,,,,139000,,,,,,,,,,,88000,109764.7059,,,,,,,,128000,,202615.3846,,144300,127700,,147846.1538,145000,,,,,,,,142500,134264.7059,
96579,92004,Borrego Springs,CA,San Diego,San Diego,10212,,,,,,,,,,,,,,,,,,,,,,,,,,110000,,148461.5385,,,,,,,,130000,135588.2353,,,,,,,,99000,,,,100000,,91750,,,,,,,,,,,,,,,,,,,,,,166000,158834.1176,148736.3,149572.7,,,,,,,,,125000,119705.8824,,,,,,,,169500,169205.8824,157325,158025,169050,177525,155000,131750,,,230500,,164730.7692,,171923.0769,191764.7059,234500,,293461.5385,314294.1176,,,,,,,,275000,289705.8824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247500,,,145000,168529.4118
90123,73662,Sayre,OK,Elk City,Beckham,10213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67085,21863,Snow Hill,MD,Salisbury,Worcester,10214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97195,93265,Springville,CA,Visalia,Tulare,10215,159500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80000,,,,,,,,,,,,140000,,,,,57000,,,,,,,,,,,,,,,110000,111176.4706,,158538.4615,144558.8235,,100384.6154,,,140000,,,,107000,,132384.6154,,93461.5385,,58470.5,,,,220000,,125384.6154,107588.2353,,159900,161900,154450,139350,127650,,120576.9231,125882.3529,,133846.1538,,,232692.3077,215088.2353,204725,228850,,,,,,,202500,,,,,,,,,,,,,,,220000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210000,,,,,,,,,,,,,,,,,,,,,,
62634,12522,Dover,NY,New York,Dutchess,10216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180000,,,,,,,,,,215000,206176.4706,205100,,,,,,,,,,182500,181029.4118,213875,,,,,,,,,,247500,209264.7059,225000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96754,92249,Heber,CA,El Centro,Imperial,10217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285000,278529.4118,283900,281275,277525,278700,284975,280625,280475,284400,289525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70086,28634,Harmony,NC,Charlotte,Iredell,10218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43500,,,,,3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81226,53119,Town of Eagle,WI,Milwaukee,Waukesha,10219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105100,,,,,107000,,,45900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241000,,,,,,,,,,,249000,,,,,,,,,,
89725,72732,Garfield,AR,Fayetteville,Benton,10220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75000,,,,,,,30000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000,,,,216000,,,121000,,,,86000,80705.8824,,121615.3846,,,,,,,,90800,92094.1176,,90692.3077,,,130000,117647.0588,127650,,,87909,,,,100000,,126923.0769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124000,,,,,,,,,,,,,,,,,,,,,,,,,,,65000,,,145000,,,,82000,130823.5294,,137307.6923,70764.7059,71350,,193461.5385,,93230.7692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59732,4950,Town of Madison,ME,,Somerset,10221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43000,,,58000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75000,83823.5294,,86538.4615,81088.2353,,,,58578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68771,25832,Daniels,WV,Beckley,Raleigh,10222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,,,,,,,,98000,,,,,,,,,,215000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89151,71654,McGehee,AR,,Desha,10223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37500,,,,,,,,,,,,60000,,,,,,,,40000,,,108000,,,,,,,,,,42000,,,,,,,,,,,,,,,,,,,,
60222,6248,Hebron,CT,Hartford,Tolland,10224,,,,,,,,,,,,,,,139700,,,,,,,,,,,,,,,,,,208000,,,,,143000,133000,,135230.7692,,,,,,,,,,,,187250,,,,,,,,190000,,,222000,,,,,,,,,,,,,,,,,,,,,,,215000,214941.1765,,277985,,,,,,,,,,,,,,,,,,,,,,,308000,,,,,,,,,,271000,311529.4118,,,,,,,,,,,,,299000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60759,7704,Fair Haven,NJ,New York,Monmouth,10225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662500,628676.4706,,,,,,,,,,,,,,,,,,,,,,760000,,,,,,,,,,700000,,,,697000,,,,,,,,,,,685000,735000,,,,,,,,,,,679000,,,,,,,,,650000,,688384.6154,699958.8235,,730769.2308,695882.3529,,,,,,,,
63562,14505,Marion,NY,Rochester,Wayne,10226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100,,,,,,,,,,,,,,,,,,,,,,,,,100000,94117.6471,,,92900,,90669.2308,,70769.2308,,73461.5385,70117.6471,84500,94900,97400,84130,81835,77500,82635,,81846.1538,,69700,,88192.3077,89370.5882,103635,100900,105075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64752,16827,Boalsburg,PA,State College,Centre,10227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287500,,,,,,,,,,,,227850,,,,,,,,,,,,,,,,,,,,,,,,,,194000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230000,,,,,,,,,,,,
98615,96093,Weaverville,CA,,Trinity,10228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85190,61846,Georgetown,IL,Danville,Vermilion,10229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37500,,,,,,,56000,55411.7647,,,,,,,,,,,,59000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64333,15834,Shippen Township,PA,,Cameron,10230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67508,23063,Goochland,VA,Richmond,Goochland,10231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72525,33306,Fort Lauderdale,FL,Miami-Fort Lauderdale,Broward,10232,,,,,,,,,,,,,,,175000,,230384.6154,,,,,,,,133500,,211576.9231,,170384.6154,,,,,,,95000,,,122000,136411.7647,137825,,163038.4615,,,,,286200,,,,,,,,,,,,,225000,,,,395000,,261615.3846,,,,,,269471,,209877.9231,227588.2353,,,,,242500,,,,,,355000,,,,185000,,,187000,,335461.5385,303529.4118,,232500,,,403076.9231,,317692.3077,,,280000,,326153.8462,,,382692.3077,,,,270000,252058.8235,241575,,177576.9231,,343575,345400,303075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167000,239941.1765,228400,,,,,,430000,,,,,265000,,199615.3846,265294.1176,,,,,,,,,,,375000,,,,,,,,,,,,,,,,424900,,,,273000,238882.3529,,
98550,96013,Burney,CA,Redding,Shasta,10233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97500,,,,,,,,,127500,,,,,,,,,,,,,,138500,,,,,,,,,,,,,198000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98655,96137,Westwood,CA,,Plumas,10234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169500,,,,,,,,,,,,,,,,,215000,,,,,,,,,,205000,309411.7647,,,,,,,,,231000,,,,,,,,,,,270000,,252692.3077,,,,,,,,,
60264,6359,North Stonington,CT,New London,New London,10235,,,,,,,,,,,,,,,,,,,109000,,,,,,,,,,,,,,,,,,,,110000,,133461.5385,,,,,,,,,,,,,,,,,,,,,,,166500,,,,,,,,,,,,269082,,,,,,,,,,,,,,239000,,,,,,,,218000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
